"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1794980612664852717","Mon May 27 06:35:01 +0000 2024","6","#samsungs23 #s23 https://t.co/Zij7r5JVfB","1794980612664852717","https://pbs.twimg.com/media/GOkNWqTbsAASjwU.jpg","","qme","Bengaluru, India","0","0","0","https://x.com/Princeabid708/status/1794980612664852717","239866658","Princeabid708"
"1751321741287137655","Sat Jan 27 19:10:15 +0000 2024","8","El cielo de Madrid. #Astrophotography #SamsungS23 https://t.co/w7UDgiD3uY","1751321741287137655","https://pbs.twimg.com/media/GE3xoWZXoAAXRz-.jpg","","es","Madrid, Comunidad de Madrid","0","0","6","https://x.com/ionantolin/status/1751321741287137655","8086132","ionantolin"
"1785298595404734726","Tue Apr 30 13:22:09 +0000 2024","66","Mast Offer ab aaya hai boss #SamsungS23FE - 33 999/- * #SamsungS23 - 44 999/- * Kya kahte kaun hai Lalantop #Samsung #FlipkartBigSavingDays https://t.co/Ggn2KJjCuF","1785298595404734726","https://pbs.twimg.com/media/GManm6cbMAAvc85.jpg","","in","New Delhi, India","0","14","21","https://x.com/fastoye/status/1785298595404734726","4717761680","fastoye"
"1808253446342299862","Tue Jul 02 21:36:31 +0000 2024","23","Colorido anochecer en AEP 🇦🇷 #Naturaleza #atardecer #PuestaDeSol #sunset #crepusculo #SamsungS23 @ThePhotoHour @Imagen_Arg @YoushowmeP @Weathernow1000 https://t.co/YWKdIFTkpP","1808253446342299862","https://pbs.twimg.com/media/GRg061oaYAMYI03.jpg","","es","Ciudad Autónoma Buenos Aires","0","1","7","https://x.com/Ferfast/status/1808253446342299862","835844368653303808","Ferfast"
"1714556313437421597","Wed Oct 18 08:17:34 +0000 2023","0","Grab a blend of fast-selling devices from top brands in different grades at unbeatable prices! Act fast and get your hands on these devices! To order send a DM. #Eze #Apple #iPad #iPhone13 #iPhone14 #SamsungGalaxy #Watch5Pro #SamsungS23 #5GPhones https://t.co/yZJcfmfgAa","1714556313437421597","https://pbs.twimg.com/media/F8tT3nRWsAAZF3A.jpg","","en","Los Angeles, CA","0","0","0","https://x.com/ezewholesale/status/1714556313437421597","282339448","ezewholesale"
"1746936117289456083","Mon Jan 15 16:43:21 +0000 2024","3","New Alhamdulilah for each n every Blessing #LaReunion #ريال_مدريد_برشلونه #roomtoimprove #zarcia #HalaMadrid #PAKvsNZ #Gladiators #SamsungPakistan #samsungS23 https://t.co/hA6q9h8jBJ","1746936117289456083","https://pbs.twimg.com/media/GD5dI2zawAcC1tq.jpg","","en","Islamabad, Pakistan","0","2","0","https://x.com/MemonaArshad/status/1746936117289456083","1437418886312431625","MemonaArshad"
"1779924375031923072","Mon Apr 15 17:26:55 +0000 2024","2","YA FUNCIONA ADAPTADOR DE AUDIO MINI JACK 3.5 MM A TCONECTOR TIPO C Cable de Audífonos y audio tipo C https://t.co/vi0jya8Qj6 #letig99 #salud #samsung #samsunggalaxys23 #samsungs23 #samsungs24ultra #samsungs23plus #samsunggalaxys23ultra #samsunggalaxys23plus #samsunggalaxys23 https://t.co/ufILhZo06n","1779924375031923072","https://pbs.twimg.com/media/GLOPyUEWYAESxPI.jpg","","es","Youtube & Instagram:letig99","0","0","1","https://x.com/letig99/status/1779924375031923072","353942964","letig99"
"1767322790015729955","Mon Mar 11 22:52:43 +0000 2024","1","S23 HUELLA DACTILAR CON CRISTAL TEMPLADO FUNCIONA EN SAMSUNG S23 https://t.co/snAJH9l27D #letig99 #salud #samsung #samsunggalaxys23 #samsungs23 #samsungs24ultra #samsungs23plus #samsunggalaxys23ultra #samsunggalaxys23plus #samsunggalaxys23 #huelladactilar #cristaltemplado https://t.co/19q8EndhV8","1767322790015729955","https://pbs.twimg.com/media/GIbKtgLXcAANLRd.jpg","","es","Youtube & Instagram:letig99","0","0","1","https://x.com/letig99/status/1767322790015729955","353942964","letig99"
"1748292673155273114","Fri Jan 19 10:33:49 +0000 2024","1","Et vu que je dépense pas mal pour moi nouveau téléphone offert a madame le #samsungS23 en couleur lavande il est beau il est super réactif mais trop petit pour mes grosses mains reste plus qu'à me trouver le tel idéal #Samsung #Smartphones https://t.co/L04N8eGu7u","1748292673155273114","https://pbs.twimg.com/media/GEMu6tpXMAAseV9.jpg","","fr","","0","2","0","https://x.com/Jonathan021986/status/1748292673155273114","1011853975","Jonathan021986"
"1759238563600961879","Sun Feb 18 15:28:53 +0000 2024","45","Moonshot Click by @comrade_mowgli on his Samsung S23 #SamsungS23 https://t.co/pi601ILKWF","1759238563600961879","https://pbs.twimg.com/media/GGoSJk3WsAAKGaB.jpg","","en","Kerala, India","1","2","5","https://x.com/bindiyannsmitha/status/1759238563600961879","164658749","bindiyannsmitha"
"1803545001693159720","Wed Jun 19 21:46:51 +0000 2024","31","Atardeciendo en Aeroparque ️🇦🇷 19/06/24 #atardecer #AEP #LaRejaAep #avgeek #spotter #SamsungS23 @ThePhotoHour @Imagen_Arg https://t.co/zxF8wg3kBp","1803545001693159720","https://pbs.twimg.com/media/GQd6naQWgAEyHZ9.jpg","","es","Ciudad Autónoma Buenos Aires","0","2","11","https://x.com/Ferfast/status/1803545001693159720","835844368653303808","Ferfast"
"1705227262885306781","Fri Sep 22 14:27:15 +0000 2023","0","El Poderoso #SamsungS23 Con pantalla Dynamic AMOLED de 6.1 RAM de 8 GB y alacenamiento de 256 GB cámara principal de 50 MP + 10 MPMP ym+ 12 frontal de 12 MP. Click para conferir el valor https://t.co/XbfB4dSRQu #ShoppingChina #SamsungS23 https://t.co/wqYgpKKYl7","1705227262885306781","https://pbs.twimg.com/media/F6ou-g7XkAA6US3.jpg","","es","Ciudad del Este - Paraguay ","0","0","0","https://x.com/shoppingchina/status/1705227262885306781","37219221","shoppingchina"
"1789203635970376158","Sat May 11 07:59:23 +0000 2024","24","One of the most breathtaking sunsets I have had the privilege of witnessing! Words fail to adequately convey the profound beauty of the experience !! Maybe this image can give you a feel of the same #StormHour #photography #ThePhotoHour #SamsungS23 #IncredibleIndia #Indore https://t.co/eSyRn04Tnj","1789203635970376158","https://pbs.twimg.com/media/GNSHKPjXUAA7im_.jpg","","en","On the Move ","0","1","4","https://x.com/Aruiya3/status/1789203635970376158","1276416069461110784","Aruiya3"
"1747807520926691838","Thu Jan 18 02:26:00 +0000 2024","1","Hi. Do you know if this brand works with samsungs23 ? I bought it and didn't work. https://t.co/JwWuOjFPNQ","1747807520926691838","https://pbs.twimg.com/media/GEF1rXpXQAA_Qny.jpg","","en","London","0","0","0","https://x.com/Spadey12/status/1747807520926691838","1228066793266307080","Spadey12"
