"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1745808687149531149","Fri Jan 12 14:03:21 +0000 2024","4","Kiharu Mosomo Bora Programme. Congratulations Ndindi Nyoro #YouCanGetIT #ShukishaAuctions BidoN SamsungA34 AppleAirpods https://t.co/eL56FqxzeT","1745808687149531149","https://pbs.twimg.com/media/GDpbEMSXEAAQ0Ex.jpg","","tl","","0","0","3","https://x.com/Martinxinto/status/1745808687149531149","1556565878","Martinxinto"
"1611430342661140486","Fri Jan 06 18:31:47 +0000 2023","0","Samsung to launch Samsung Galaxy A14 5G A34 5G &amp; A54 5G in India on 18 January 2023. - 120Hz refresh rate - OIS - Android 13 #Samsumg #A14 #A34 #A54 #SamsungA14 #SamsungA34 #SamsungA54 https://t.co/TYW3vXe8BO","1611430342661140486","https://pbs.twimg.com/media/FlzzWYnaMAA5_K3.jpg","","en","India","0","0","0","https://x.com/C4Tech2/status/1611430342661140486","1290993257472655362","C4Tech2"
"1660660761251975173","Mon May 22 14:55:53 +0000 2023","0","Samsung A14 4g launched in India what is thought ?? #samsunga14 #samsunga14series #Samsung #samsunga50 #samsunga54 #samsunga34 #samsunga545g #samsunga345g #samsunga70 #samsunga51 #samsunga30 #samsunga20 #samsunga71 #techbyte #technology #smartphone #samsungphone #india https://t.co/yIiHKReRrZ","1660660761251975173","https://pbs.twimg.com/media/FwvaKT6agAABSvr.jpg","","en","India","0","0","0","https://x.com/mtechbyte/status/1660660761251975173","1011513068990312449","mtechbyte"
"1649316889485774850","Fri Apr 21 07:39:23 +0000 2023","5","ஒரு செம்ம 5G Smartphone ஆனா? Samsung A34 5G - Really Worth for Price? TB Video Link: https://t.co/fEXlTqi8V8 #SamsungGalaxyA345G #SamsungA34 #TechBuddies #Tamil https://t.co/9WbU6XZa7v","1649316889485774850","https://pbs.twimg.com/media/FuOMvykaIAIssVh.jpg","","en","Kovilpatti","0","0","0","https://x.com/TechBuddiesIN/status/1649316889485774850","1154959888268705793","TechBuddiesIN"
"1693730100032708697","Mon Aug 21 21:01:38 +0000 2023","0"," In augustus 2017 heb ik je gekocht. Nu scheiden onze wegen. #samsungA34 https://t.co/lDIhgDf5it","1693730100032708697","https://pbs.twimg.com/media/F4FWjMIWkAA-kxB.jpg","","nl","Huis ter Heide (DR)","0","2","0","https://x.com/ABoelens2a/status/1693730100032708697","2742042484","ABoelens2a"
"1709750257226273242","Thu Oct 05 02:00:01 +0000 2023","0","Samsung Galaxy A34 kiểu dáng thanh lịch giá ưu đãi tại CellphoneS! https://t.co/NgiJY6S2eb #CellphoneS #Samsung #SamsungA34 https://t.co/VQLUAQM9k3","1709750257226273242","https://pbs.twimg.com/media/F7lfGWuawAA5Jyb.jpg","","vi","350-352 Võ Văn Kiệt, Quận 1","0","0","0","https://x.com/CellphoneSvn/status/1709750257226273242","617337510","CellphoneSvn"
"1819228712761467373","Fri Aug 02 04:28:19 +0000 2024","3","Sunrise ️ #sunrise #photography #SamsungUnpacked #samsungA34 @SamsungIndia @SamsungMobile https://t.co/fbFFb1wKw6","1819228712761467373","https://pbs.twimg.com/media/GT8y312b0AUO2-h.jpg","","en","Tirunelveli, India","0","1","0","https://x.com/dr_malar/status/1819228712761467373","107361130","dr_malar"
"1752633565622235178","Wed Jan 31 10:02:59 +0000 2024","3","Dundee KwaZulu-Natal #Dundee #kzn #streetphotography #BMW #samsungphoto #samsungA34 https://t.co/Quc7KQTPm1","1752633565622235178","https://pbs.twimg.com/media/GFKa8C-XkAAHh-1.jpg","","pl","Dundee, South Africa","0","0","1","https://x.com/Sbuthegemini/status/1752633565622235178","2943442757","Sbuthegemini"
"1650807186531172352","Tue Apr 25 10:21:18 +0000 2023","21","New vid is up! Took out the #SamsungA34 outttttt for a spin! WATCH: https://t.co/FCotznHyIh https://t.co/14fYhdTYXJ","1650807186531172352","https://pbs.twimg.com/media/FujYNeGaEAAuRnI.jpg","","en","","0","0","3","https://x.com/isadoes_/status/1650807186531172352","232134570","isadoes_"
"1778050534798156108","Wed Apr 10 13:20:56 +0000 2024","6","you can't ignore the beauty of nature ️ #KZN #NaturePhotography #NatureHeals #PhotographyIsArt #photography #samsungA34 #Samsung #kunicam #snapseed https://t.co/YxNeODUh5u","1778050534798156108","https://pbs.twimg.com/media/GKzniMkWwAAWyIe.jpg","","en","Dundee, South Africa","0","0","0","https://x.com/Sbuthegemini/status/1778050534798156108","2943442757","Sbuthegemini"
